id_tiempo,id_territorio,id_sector,id_medida,valor_ipc
200801,9,2,1,64.396
200712,9,2,1,64.012
200711,9,2,1,63.524
200710,9,2,1,62.945
200709,9,2,1,61.621
200708,9,2,1,60.93
200707,9,2,1,60.69
200706,9,2,1,60.513
200705,9,2,1,60.426
200704,9,2,1,60.442
200703,9,2,1,60.039
200702,9,2,1,59.81
200701,9,2,1,59.944
200612,9,2,1,59.986
200611,9,2,1,59.769
200610,9,2,1,59.756
200609,9,2,1,59.694
200608,9,2,1,59.555
200607,9,2,1,59.559
200606,9,2,1,59.19
200605,9,2,1,58.801
200604,9,2,1,58.659
200603,9,2,1,58.604
200602,9,2,1,58.807
200601,9,2,1,58.946
200512,9,2,1,58.426
200511,9,2,1,57.686
200510,9,2,1,57.309
200509,9,2,1,57.177
200508,9,2,1,57.044
200507,9,2,1,56.864
200506,9,2,1,57.017
200505,9,2,1,57.028
200504,9,2,1,56.851
200503,9,2,1,56.518
200502,9,2,1,56.304
200501,9,2,1,56.416
200412,9,2,1,56.093
200411,9,2,1,56.05
200410,9,2,1,55.815
200409,9,2,1,55.749
200408,9,2,1,55.817
200407,9,2,1,55.6
200406,9,2,1,55.271
200405,9,2,1,55.162
200404,9,2,1,54.854
200403,9,2,1,54.669
200402,9,2,1,54.362
200401,9,2,1,54.353
200312,9,2,1,54.07
200311,9,2,1,53.865
200310,9,2,1,53.737
200309,9,2,1,53.742
200308,9,2,1,53.335
200307,9,2,1,52.735
200306,9,2,1,52.374
200305,9,2,1,52.238
200304,9,2,1,52.066
200303,9,2,1,52.113
200302,9,2,1,51.942
200301,9,2,1,52.055
200212,9,2,1,51.858
200211,9,2,1,51.643
200210,9,2,1,51.675
200209,9,2,1,51.604
200208,9,2,1,51.366
200207,9,2,1,51.15
200206,9,2,1,50.964
200205,9,2,1,50.81
200204,9,2,1,50.603
200203,9,2,1,50.292
200202,9,2,1,50.094
200201,9,2,1,50.143
202605,9,2,2,0.3
202604,9,2,2,0.1
202603,9,2,2,-0.3
202602,9,2,2,0.6
202601,9,2,2,0.6
202512,9,2,2,0.2
202511,9,2,2,0.0
202510,9,2,2,1.6
202509,9,2,2,0.0
202508,9,2,2,-1.6
202507,9,2,2,-0.8
202506,9,2,2,0.7
202505,9,2,2,0.7
202504,9,2,2,0.4
202503,9,2,2,0.3
202502,9,2,2,0.1
202501,9,2,2,0.7
202412,9,2,2,0.0
202411,9,2,2,-0.3
202410,9,2,2,1.6
202409,9,2,2,-0.3
202408,9,2,2,-0.7
202407,9,2,2,-0.2
202406,9,2,2,0.2
202405,9,2,2,0.1
202404,9,2,2,0.9
202403,9,2,2,-0.1
202402,9,2,2,0.0
202401,9,2,2,0.5
202312,9,2,2,0.0
202311,9,2,2,0.2
202310,9,2,2,1.6
202309,9,2,2,0.2
202308,9,2,2,-0.1
202307,9,2,2,1.1
202306,9,2,2,0.4
202305,9,2,2,0.4
202304,9,2,2,0.1
202303,9,2,2,1.6
202302,9,2,2,1.9
202301,9,2,2,0.2
202212,9,2,2,1.8
202211,9,2,2,0.3
202210,9,2,2,2.6
202209,9,2,2,0.2
202208,9,2,2,0.3
202207,9,2,2,-0.4
202206,9,2,2,2.7
202205,9,2,2,1.1
202204,9,2,2,4.2
202203,9,2,2,1.4
202202,9,2,2,0.8
202201,9,2,2,0.5
202112,9,2,2,1.4
202111,9,2,2,0.5
202110,9,2,2,2.0
202109,9,2,2,-0.1
202108,9,2,2,-0.1
202107,9,2,2,-0.3
202106,9,2,2,-0.1
202105,9,2,2,0.9
202104,9,2,2,0.0
202103,9,2,2,0.2
202102,9,2,2,0.0
202101,9,2,2,0.9
202012,9,2,2,-0.3
202011,9,2,2,-1.3
202010,9,2,2,1.8
202009,9,2,2,0.0
202008,9,2,2,-0.3
202007,9,2,2,-1.3
202006,9,2,2,0.3
202005,9,2,2,-0.1
202004,9,2,2,1.3
202003,9,2,2,0.2
202002,9,2,2,0.5
202001,9,2,2,0.3
201912,9,2,2,-0.2
201911,9,2,2,-0.6
201910,9,2,2,2.3
201909,9,2,2,0.0
201908,9,2,2,-0.2
201907,9,2,2,-0.4
201906,9,2,2,0.5
201905,9,2,2,0.7
201904,9,2,2,0.0
201903,9,2,2,-0.2
201902,9,2,2,0.2
201901,9,2,2,-0.2
201812,9,2,2,-0.2
201811,9,2,2,-0.6
201810,9,2,2,1.4
201809,9,2,2,-0.1
201808,9,2,2,-0.2
201807,9,2,2,-0.7
201806,9,2,2,0.7
201805,9,2,2,0.9
201804,9,2,2,0.1
201803,9,2,2,-0.1
201802,9,2,2,-0.3
201801,9,2,2,0.3
201712,9,2,2,-0.2
201711,9,2,2,-0.3
201710,9,2,2,1.3
201709,9,2,2,0.3
201708,9,2,2,-0.3
201707,9,2,2,-0.1
201706,9,2,2,0.2
201705,9,2,2,0.3
201704,9,2,2,0.0
201703,9,2,2,-0.4
201702,9,2,2,0.2
201701,9,2,2,0.7
201612,9,2,2,0.4
201611,9,2,2,-0.1
201610,9,2,2,0.0
201609,9,2,2,-1.0
201608,9,2,2,0.1
201607,9,2,2,1.0
201606,9,2,2,0.3
201605,9,2,2,0.3
201604,9,2,2,0.2
201603,9,2,2,-0.2
201602,9,2,2,-0.6
201601,9,2,2,0.5
201512,9,2,2,0.0
201511,9,2,2,0.0
201510,9,2,2,0.6
201509,9,2,2,0.0
201508,9,2,2,0.8
201507,9,2,2,-0.2
201506,9,2,2,0.5
201505,9,2,2,0.6
201504,9,2,2,-0.2
201503,9,2,2,-0.6
201502,9,2,2,0.1
201501,9,2,2,0.5
201412,9,2,2,0.1
201411,9,2,2,-0.1
201410,9,2,2,0.5
201409,9,2,2,0.0
201408,9,2,2,0.3
201407,9,2,2,-0.1
201406,9,2,2,-0.2
201405,9,2,2,-0.5
201404,9,2,2,-0.2
201403,9,2,2,-0.7
201402,9,2,2,-0.4
201401,9,2,2,0.2
201312,9,2,2,0.4
201311,9,2,2,0.0
201310,9,2,2,-0.8
201309,9,2,2,-1.7
201308,9,2,2,0.4
201307,9,2,2,0.9
201306,9,2,2,0.8
201305,9,2,2,0.7
201304,9,2,2,0.1
201303,9,2,2,-0.2
201302,9,2,2,-0.3
201301,9,2,2,0.5
201212,9,2,2,0.6
201211,9,2,2,0.5
201210,9,2,2,0.3
201209,9,2,2,0.5
201208,9,2,2,0.4
201207,9,2,2,0.0
201206,9,2,2,0.3
201205,9,2,2,-0.3
201204,9,2,2,0.3
201203,9,2,2,0.1
201202,9,2,2,0.0
201201,9,2,2,0.2
201112,9,2,2,0.2
201111,9,2,2,0.1
201110,9,2,2,0.2
201109,9,2,2,0.2
201108,9,2,2,0.2
201107,9,2,2,0.2
201106,9,2,2,0.0
201105,9,2,2,0.3
201104,9,2,2,0.4
201103,9,2,2,0.4
201102,9,2,2,-0.1
201101,9,2,2,0.2
201012,9,2,2,0.3
201011,9,2,2,0.3
201010,9,2,2,0.2
201009,9,2,2,0.2
201008,9,2,2,0.6
201007,9,2,2,0.3
201006,9,2,2,0.3
201005,9,2,2,-0.1
201004,9,2,2,-0.2
201003,9,2,2,0.0
201002,9,2,2,-1.0
201001,9,2,2,-0.2
200912,9,2,2,0.0
200911,9,2,2,-0.1
200910,9,2,2,0.0
200909,9,2,2,-0.1
200908,9,2,2,0.1
200907,9,2,2,-0.3
200906,9,2,2,-0.2
200905,9,2,2,-0.7
200904,9,2,2,-0.7
200903,9,2,2,-0.8
200902,9,2,2,-0.6
200901,9,2,2,0.0
200812,9,2,2,0.1
200811,9,2,2,-0.1
200810,9,2,2,-0.1
200809,9,2,2,0.3
200808,9,2,2,0.2
200807,9,2,2,0.1
200806,9,2,2,0.6
200805,9,2,2,0.2
200804,9,2,2,0.2
200803,9,2,2,0.2
200802,9,2,2,-0.3
200801,9,2,2,0.6
200712,9,2,2,0.8
200711,9,2,2,0.9
200710,9,2,2,2.1
200709,9,2,2,1.1
200708,9,2,2,0.4
200707,9,2,2,0.3
200706,9,2,2,0.1
200705,9,2,2,0.0
200704,9,2,2,0.7
200703,9,2,2,0.4
200702,9,2,2,-0.2
200701,9,2,2,-0.1
200612,9,2,2,0.4
200611,9,2,2,0.0
200610,9,2,2,0.1
200609,9,2,2,0.2
200608,9,2,2,0.0
200607,9,2,2,0.6
200606,9,2,2,0.7
200605,9,2,2,0.2
200604,9,2,2,0.1
200603,9,2,2,-0.3
200602,9,2,2,-0.2
200601,9,2,2,0.9
200512,9,2,2,1.3
200511,9,2,2,0.7
200510,9,2,2,0.2
200509,9,2,2,0.2
200508,9,2,2,0.3
200507,9,2,2,-0.3
200506,9,2,2,0.0
200505,9,2,2,0.3
200504,9,2,2,0.6
200503,9,2,2,0.4
200502,9,2,2,-0.2
200501,9,2,2,0.6
200412,9,2,2,0.1
200411,9,2,2,0.4
200410,9,2,2,0.1
200409,9,2,2,-0.1
200408,9,2,2,0.4
200407,9,2,2,0.6
200406,9,2,2,0.2
200405,9,2,2,0.6
200404,9,2,2,0.3
200403,9,2,2,0.6
200402,9,2,2,0.0
200401,9,2,2,0.5
200312,9,2,2,0.4
200311,9,2,2,0.2
200310,9,2,2,0.0
200309,9,2,2,0.8
200308,9,2,2,1.1
200307,9,2,2,0.7
200306,9,2,2,0.3
200305,9,2,2,0.3
200304,9,2,2,-0.1
200303,9,2,2,0.3
200302,9,2,2,-0.2
200301,9,2,2,0.4
200212,9,2,2,0.4
200211,9,2,2,-0.1
200210,9,2,2,0.1
200209,9,2,2,0.5
200208,9,2,2,0.4
200207,9,2,2,0.4
200206,9,2,2,0.3
200205,9,2,2,0.4
200204,9,2,2,0.6
200203,9,2,2,0.4
200202,9,2,2,-0.1
200201,9,2,2,0.2
202605,9,2,3,1.4
202604,9,2,3,1.8
202603,9,2,3,2.2
202602,9,2,3,2.7
202601,9,2,3,2.2
202512,9,2,3,2.3
202511,9,2,3,2.2
202510,9,2,3,1.8
202509,9,2,3,1.8
202508,9,2,3,1.5
202507,9,2,3,2.4
202506,9,2,3,3.0
202505,9,2,3,2.4
202504,9,2,3,1.7
202503,9,2,3,2.2
202502,9,2,3,1.8
202501,9,2,3,1.8
202412,9,2,3,1.6
202411,9,2,3,1.5
202410,9,2,3,2.1
202409,9,2,3,2.1
202408,9,2,3,2.6
202407,9,2,3,3.1
202406,9,2,3,4.5
202405,9,2,3,4.8
202404,9,2,3,5.2
202403,9,2,3,4.4
202402,9,2,3,6.2
202401,9,2,3,8.2
202312,9,2,3,7.9
202311,9,2,3,9.9
202310,9,2,3,9.9
202309,9,2,3,11.0
202308,9,2,3,11.1
202307,9,2,3,11.6
202306,9,2,3,9.9
202305,9,2,3,12.4
202304,9,2,3,13.1
202303,9,2,3,17.7
202302,9,2,3,17.5
202301,9,2,3,16.2
202212,9,2,3,16.5
202211,9,2,3,16.1
202210,9,2,3,16.2
202209,9,2,3,15.5
202208,9,2,3,15.1
202207,9,2,3,14.6
202206,9,2,3,14.7
202205,9,2,3,11.7
202204,9,2,3,11.5
202203,9,2,3,7.0
202202,9,2,3,5.7
202201,9,2,3,4.9
202112,9,2,3,5.3
202111,9,2,3,3.5
202110,9,2,3,1.7
202109,9,2,3,1.5
202108,9,2,3,1.6
202107,9,2,3,1.4
202106,9,2,3,0.4
202105,9,2,3,0.8
202104,9,2,3,-0.3
202103,9,2,3,1.0
202102,9,2,3,1.0
202101,9,2,3,1.5
202012,9,2,3,0.9
202011,9,2,3,1.0
202010,9,2,3,1.7
202009,9,2,3,2.3
202008,9,2,3,2.4
202007,9,2,3,2.4
202006,9,2,3,3.4
202005,9,2,3,3.6
202004,9,2,3,4.5
202003,9,2,3,3.2
202002,9,2,3,2.8
202001,9,2,3,2.5
201912,9,2,3,2.0
201911,9,2,3,2.0
201910,9,2,3,2.0
201909,9,2,3,1.0
201908,9,2,3,0.9
201907,9,2,3,1.0
201906,9,2,3,0.6
201905,9,2,3,0.8
201904,9,2,3,1.0
201903,9,2,3,1.1
201902,9,2,3,1.2
201901,9,2,3,0.7
201812,9,2,3,1.2
201811,9,2,3,1.2
201810,9,2,3,1.6
201809,9,2,3,1.5
201808,9,2,3,1.9
201807,9,2,3,1.8
201806,9,2,3,2.5
201805,9,2,3,2.0
201804,9,2,3,1.4
201803,9,2,3,1.3
201802,9,2,3,1.0
201801,9,2,3,1.5
201712,9,2,3,1.9
201711,9,2,3,2.5
201710,9,2,3,2.7
201709,9,2,3,1.4
201708,9,2,3,0.1
201707,9,2,3,0.5
201706,9,2,3,1.6
201705,9,2,3,1.7
201704,9,2,3,1.6
201703,9,2,3,1.9
201702,9,2,3,2.0
201701,9,2,3,1.2
201612,9,2,3,1.0
201611,9,2,3,0.6
201610,9,2,3,0.6
201609,9,2,3,1.3
201608,9,2,3,2.3
201607,9,2,3,2.9
201606,9,2,3,1.6
201605,9,2,3,1.8
201604,9,2,3,2.2
201603,9,2,3,1.7
201602,9,2,3,1.3
201601,9,2,3,2.1
201512,9,2,3,2.1
201511,9,2,3,2.2
201510,9,2,3,2.2
201509,9,2,3,2.1
201508,9,2,3,2.1
201507,9,2,3,1.6
201506,9,2,3,1.8
201505,9,2,3,1.0
201504,9,2,3,0.0
201503,9,2,3,0.0
201502,9,2,3,-0.1
201501,9,2,3,-0.7
201412,9,2,3,-1.0
201411,9,2,3,-0.7
201410,9,2,3,-0.6
201409,9,2,3,-1.9
201408,9,2,3,-3.6
201407,9,2,3,-3.5
201406,9,2,3,-2.6
201405,9,2,3,-1.6
201404,9,2,3,-0.4
201403,9,2,3,-0.1
201402,9,2,3,0.4
201401,9,2,3,0.5
201312,9,2,3,0.8
201311,9,2,3,1.0
201310,9,2,3,1.4
201309,9,2,3,2.6
201308,9,2,3,4.8
201307,9,2,3,4.8
201306,9,2,3,3.9
201305,9,2,3,3.5
201304,9,2,3,2.5
201303,9,2,3,2.6
201302,9,2,3,3.0
201301,9,2,3,3.3
201212,9,2,3,3.0
201211,9,2,3,2.6
201210,9,2,3,2.3
201209,9,2,3,2.1
201208,9,2,3,1.8
201207,9,2,3,1.6
201206,9,2,3,1.7
201205,9,2,3,1.4
201204,9,2,3,1.9
201203,9,2,3,2.1
201202,9,2,3,2.4
201201,9,2,3,2.3
201112,9,2,3,2.2
201111,9,2,3,2.3
201110,9,2,3,2.5
201109,9,2,3,2.5
201108,9,2,3,2.6
201107,9,2,3,2.9
201106,9,2,3,3.1
201105,9,2,3,3.3
201104,9,2,3,2.9
201103,9,2,3,2.3
201102,9,2,3,1.9
201101,9,2,3,1.1
201012,9,2,3,0.7
201011,9,2,3,0.4
201010,9,2,3,0.0
201009,9,2,3,-0.1
201008,9,2,3,-0.5
201007,9,2,3,-0.9
201006,9,2,3,-1.5
201005,9,2,3,-2.0
201004,9,2,3,-2.5
201003,9,2,3,-3.0
201002,9,2,3,-3.8
201001,9,2,3,-3.5
200912,9,2,3,-3.3
200911,9,2,3,-3.2
200910,9,2,3,-3.3
200909,9,2,3,-3.3
200908,9,2,3,-3.0
200907,9,2,3,-2.9
200906,9,2,3,-2.4
200905,9,2,3,-1.7
200904,9,2,3,-0.8
200903,9,2,3,0.2
200902,9,2,3,1.2
200901,9,2,3,1.5
200812,9,2,3,2.2
200811,9,2,3,2.8
200810,9,2,3,3.9
200809,9,2,3,6.2
200808,9,2,3,7.1
200807,9,2,3,7.3
200806,9,2,3,7.5
200805,9,2,3,7.0
200804,9,2,3,6.8
200803,9,2,3,7.2
200802,9,2,3,7.4
200801,9,2,3,7.4
200712,9,2,3,6.7
200711,9,2,3,6.3
200710,9,2,3,5.3
200709,9,2,3,3.2
200708,9,2,3,2.3
200707,9,2,3,1.9
200706,9,2,3,2.2
200705,9,2,3,2.8
200704,9,2,3,3.0
200703,9,2,3,2.4
200702,9,2,3,1.7
200701,9,2,3,1.7
200612,9,2,3,2.7
200611,9,2,3,3.6
200610,9,2,3,4.3
200609,9,2,3,4.4
200608,9,2,3,4.4
200607,9,2,3,4.7
200606,9,2,3,3.8
200605,9,2,3,3.1
200604,9,2,3,3.2
200603,9,2,3,3.7
200602,9,2,3,4.4
200601,9,2,3,4.5
200512,9,2,3,4.2
200511,9,2,3,2.9
200510,9,2,3,2.7
200509,9,2,3,2.6
200508,9,2,3,2.2
200507,9,2,3,2.3
200506,9,2,3,3.2
200505,9,2,3,3.4
200504,9,2,3,3.6
200503,9,2,3,3.4
200502,9,2,3,3.6
200501,9,2,3,3.8
200412,9,2,3,3.7
200411,9,2,3,4.1
200410,9,2,3,3.9
200409,9,2,3,3.7
200408,9,2,3,4.7
200407,9,2,3,5.4
200406,9,2,3,5.5
200405,9,2,3,5.6
200404,9,2,3,5.4
200403,9,2,3,4.9
200402,9,2,3,4.7
200401,9,2,3,4.4
200312,9,2,3,4.3
200311,9,2,3,4.3
200310,9,2,3,4.0
200309,9,2,3,4.1
200308,9,2,3,3.8
200307,9,2,3,3.1
200306,9,2,3,2.8
200305,9,2,3,2.8
200304,9,2,3,2.9
200303,9,2,3,3.6
200302,9,2,3,3.7
200301,9,2,3,3.8
200212,9,2,3,3.6
200211,9,2,3,4.2
200210,9,2,3,5.1
200209,9,2,3,4.9
200208,9,2,3,4.7
200207,9,2,3,4.7
200206,9,2,3,4.8
200205,9,2,3,4.8
200204,9,2,3,4.9
200203,9,2,3,4.5
200202,9,2,3,5.1
200201,9,2,3,4.9
202605,9,2,4,1.3
202604,9,2,4,1.0
202603,9,2,4,0.9
202602,9,2,4,1.2
202601,9,2,4,0.6
202512,9,2,4,2.3
202511,9,2,4,2.1
202510,9,2,4,2.1
202509,9,2,4,0.4
202508,9,2,4,0.5
202507,9,2,4,2.1
202506,9,2,4,2.9
202505,9,2,4,2.2
202504,9,2,4,1.4
202503,9,2,4,1.0
202502,9,2,4,0.7
202501,9,2,4,0.7
202412,9,2,4,1.6
202411,9,2,4,1.6
202410,9,2,4,1.9
202409,9,2,4,0.3
202408,9,2,4,0.6
202407,9,2,4,1.3
202406,9,2,4,1.5
202405,9,2,4,1.3
202404,9,2,4,1.3
202403,9,2,4,0.4
202402,9,2,4,0.5
202401,9,2,4,0.5
202312,9,2,4,7.9
202311,9,2,4,7.9
202310,9,2,4,7.7
202309,9,2,4,6.0
202308,9,2,4,5.8
202307,9,2,4,5.9
202306,9,2,4,4.8
202305,9,2,4,4.3
202304,9,2,4,3.9
202303,9,2,4,3.7
202302,9,2,4,2.1
202301,9,2,4,0.2
202212,9,2,4,16.5
202211,9,2,4,14.5
202210,9,2,4,14.1
202209,9,2,4,11.2
202208,9,2,4,10.9
202207,9,2,4,10.6
202206,9,2,4,11.0
202205,9,2,4,8.1
202204,9,2,4,7.0
202203,9,2,4,2.7
202202,9,2,4,1.2
202201,9,2,4,0.5
202112,9,2,4,5.3
202111,9,2,4,3.9
202110,9,2,4,3.4
202109,9,2,4,1.4
202108,9,2,4,1.5
202107,9,2,4,1.6
202106,9,2,4,1.9
202105,9,2,4,2.0
202104,9,2,4,1.1
202103,9,2,4,1.0
202102,9,2,4,0.8
202101,9,2,4,0.9
202012,9,2,4,0.9
202011,9,2,4,1.2
202010,9,2,4,2.5
202009,9,2,4,0.8
202008,9,2,4,0.8
202007,9,2,4,1.1
202006,9,2,4,2.4
202005,9,2,4,2.1
202004,9,2,4,2.2
202003,9,2,4,1.0
202002,9,2,4,0.8
202001,9,2,4,0.3
201912,9,2,4,2.0
201911,9,2,4,2.3
201910,9,2,4,2.9
201909,9,2,4,0.5
201908,9,2,4,0.5
201907,9,2,4,0.7
201906,9,2,4,1.1
201905,9,2,4,0.5
201904,9,2,4,-0.1
201903,9,2,4,-0.2
201902,9,2,4,0.0
201901,9,2,4,-0.2
201812,9,2,4,1.2
201811,9,2,4,1.4
201810,9,2,4,2.0
201809,9,2,4,0.6
201808,9,2,4,0.7
201807,9,2,4,0.9
201806,9,2,4,1.6
201805,9,2,4,0.9
201804,9,2,4,0.0
201803,9,2,4,-0.1
201802,9,2,4,0.0
201801,9,2,4,0.3
201712,9,2,4,1.9
201711,9,2,4,2.1
201710,9,2,4,2.4
201709,9,2,4,1.0
201708,9,2,4,0.7
201707,9,2,4,1.0
201706,9,2,4,1.1
201705,9,2,4,0.9
201704,9,2,4,0.5
201703,9,2,4,0.6
201702,9,2,4,0.9
201701,9,2,4,0.7
201612,9,2,4,1.0
201611,9,2,4,0.6
201610,9,2,4,0.6
201609,9,2,4,0.6
201608,9,2,4,1.6
201607,9,2,4,1.5
201606,9,2,4,0.5
201605,9,2,4,0.2
201604,9,2,4,-0.1
201603,9,2,4,-0.3
201602,9,2,4,-0.1
201601,9,2,4,0.5
201512,9,2,4,2.1
201511,9,2,4,2.1
201510,9,2,4,2.1
201509,9,2,4,1.5
201508,9,2,4,1.5
201507,9,2,4,0.7
201506,9,2,4,0.9
201505,9,2,4,0.4
201504,9,2,4,-0.2
201503,9,2,4,0.1
201502,9,2,4,0.6
201501,9,2,4,0.5
201412,9,2,4,-1.0
201411,9,2,4,-1.1
201410,9,2,4,-1.1
201409,9,2,4,-1.6
201408,9,2,4,-1.6
201407,9,2,4,-1.9
201406,9,2,4,-1.8
201405,9,2,4,-1.6
201404,9,2,4,-1.1
201403,9,2,4,-0.9
201402,9,2,4,-0.3
201401,9,2,4,0.2
201312,9,2,4,0.8
201311,9,2,4,0.4
201310,9,2,4,0.4
201309,9,2,4,1.2
201308,9,2,4,2.9
201307,9,2,4,2.5
201306,9,2,4,1.6
201305,9,2,4,0.8
201304,9,2,4,0.1
201303,9,2,4,-0.1
201302,9,2,4,0.2
201301,9,2,4,0.5
201212,9,2,4,3.0
201211,9,2,4,2.4
201210,9,2,4,1.9
201209,9,2,4,1.6
201208,9,2,4,1.1
201207,9,2,4,0.7
201206,9,2,4,0.7
201205,9,2,4,0.3
201204,9,2,4,0.6
201203,9,2,4,0.3
201202,9,2,4,0.2
201201,9,2,4,0.2
201112,9,2,4,2.2
201111,9,2,4,2.0
201110,9,2,4,1.9
201109,9,2,4,1.7
201108,9,2,4,1.5
201107,9,2,4,1.3
201106,9,2,4,1.1
201105,9,2,4,1.1
201104,9,2,4,0.8
201103,9,2,4,0.4
201102,9,2,4,0.0
201101,9,2,4,0.2
201012,9,2,4,0.7
201011,9,2,4,0.4
201010,9,2,4,0.1
201009,9,2,4,-0.1
201008,9,2,4,-0.3
201007,9,2,4,-0.9
201006,9,2,4,-1.2
201005,9,2,4,-1.4
201004,9,2,4,-1.3
201003,9,2,4,-1.2
201002,9,2,4,-1.2
201001,9,2,4,-0.2
200912,9,2,4,-3.3
200911,9,2,4,-3.3
200910,9,2,4,-3.3
200909,9,2,4,-3.3
200908,9,2,4,-3.2
200907,9,2,4,-3.3
200906,9,2,4,-3.0
200905,9,2,4,-2.8
200904,9,2,4,-2.1
200903,9,2,4,-1.4
200902,9,2,4,-0.6
200901,9,2,4,0.0
200812,9,2,4,2.2
200811,9,2,4,2.0
200810,9,2,4,2.1
200809,9,2,4,2.2
200808,9,2,4,2.0
200807,9,2,4,1.8
200806,9,2,4,1.6
200805,9,2,4,1.0
200804,9,2,4,0.8
200803,9,2,4,0.6
200802,9,2,4,0.3
200801,9,2,4,0.6
200712,9,2,4,6.7
200711,9,2,4,5.9
200710,9,2,4,4.9
200709,9,2,4,2.7
200708,9,2,4,1.6
200707,9,2,4,1.2
200706,9,2,4,0.9
200705,9,2,4,0.7
200704,9,2,4,0.8
200703,9,2,4,0.1
200702,9,2,4,-0.3
200701,9,2,4,-0.1
200612,9,2,4,2.7
200611,9,2,4,2.3
200610,9,2,4,2.3
200609,9,2,4,2.2
200608,9,2,4,1.9
200607,9,2,4,1.9
200606,9,2,4,1.3
200605,9,2,4,0.6
200604,9,2,4,0.4
200603,9,2,4,0.3
200602,9,2,4,0.7
200601,9,2,4,0.9
200512,9,2,4,4.2
200511,9,2,4,2.8
200510,9,2,4,2.2
200509,9,2,4,1.9
200508,9,2,4,1.7
200507,9,2,4,1.4
200506,9,2,4,1.6
200505,9,2,4,1.7
200504,9,2,4,1.4
200503,9,2,4,0.8
200502,9,2,4,0.4
200501,9,2,4,0.6
200412,9,2,4,3.7
200411,9,2,4,3.7
200410,9,2,4,3.2
200409,9,2,4,3.1
200408,9,2,4,3.2
200407,9,2,4,2.8
200406,9,2,4,2.2
200405,9,2,4,2.0
200404,9,2,4,1.4
200403,9,2,4,1.1
200402,9,2,4,0.5
200401,9,2,4,0.5
200312,9,2,4,4.3
200311,9,2,4,3.9
200310,9,2,4,3.6
200309,9,2,4,3.6
200308,9,2,4,2.8
200307,9,2,4,1.7
200306,9,2,4,1.0
200305,9,2,4,0.7
200304,9,2,4,0.4
200303,9,2,4,0.5
200302,9,2,4,0.2
200301,9,2,4,0.4
200212,9,2,4,3.6
200211,9,2,4,3.2
200210,9,2,4,3.2
200209,9,2,4,3.1
200208,9,2,4,2.6
200207,9,2,4,2.2
200206,9,2,4,1.8
200205,9,2,4,1.5
200204,9,2,4,1.1
200203,9,2,4,0.5
200202,9,2,4,0.1
200201,9,2,4,0.2
202605,9,3,1,103.215
202604,9,3,1,103.036
202603,9,3,1,103.491
202602,9,3,1,103.423
202601,9,3,1,103.3
202512,9,3,1,101.995
202511,9,3,1,100.445
202510,9,3,1,100.48
202509,9,3,1,100.427
202508,9,3,1,99.97
202507,9,3,1,100.223
202506,9,3,1,100.7
202505,9,3,1,100.079
202504,9,3,1,99.27
202503,9,3,1,99.04
202502,9,3,1,98.542
202501,9,3,1,98.827
202412,9,3,1,96.986
202411,9,3,1,96.199
202410,9,3,1,96.272
202409,9,3,1,96.074
202408,9,3,1,95.962
202407,9,3,1,95.595
202406,9,3,1,96.158
202405,9,3,1,96.354
202404,9,3,1,96.331
202403,9,3,1,96.293
202402,9,3,1,96.034
202401,9,3,1,94.905
202312,9,3,1,92.953
202311,9,3,1,93.194
202310,9,3,1,93.445
202309,9,3,1,93.374
202308,9,3,1,93.075
202307,9,3,1,92.951
202306,9,3,1,92.613
202305,9,3,1,92.536
202304,9,3,1,92.889
202303,9,3,1,92.412
202302,9,3,1,91.94
202301,9,3,1,90.752
202212,9,3,1,89.712
202211,9,3,1,86.768
202210,9,3,1,86.166
202209,9,3,1,86.111
202208,9,3,1,86.199
202207,9,3,1,85.729
202206,9,3,1,85.486
202205,9,3,1,85.098
202204,9,3,1,85.274
202203,9,3,1,84.888
202202,9,3,1,84.599
202201,9,3,1,83.561
202112,9,3,1,83.102
202111,9,3,1,82.834
202110,9,3,1,83.015
202109,9,3,1,82.57
202108,9,3,1,82.099
202107,9,3,1,81.888
202106,9,3,1,82.101
202105,9,3,1,82.321
202104,9,3,1,82.226
202103,9,3,1,82.094
202102,9,3,1,82.362
202101,9,3,1,81.905
202012,9,3,1,81.539
202011,9,3,1,81.876
202010,9,3,1,81.92
202009,9,3,1,82.064
202008,9,3,1,82.028
202007,9,3,1,81.988
202006,9,3,1,81.956
202005,9,3,1,82.004
202004,9,3,1,82.031
202003,9,3,1,81.895
202002,9,3,1,81.936
202001,9,3,1,81.606
201912,9,3,1,81.306
201911,9,3,1,81.325
201910,9,3,1,81.252
201909,9,3,1,81.34
201908,9,3,1,81.452
201907,9,3,1,81.529
201906,9,3,1,81.42
201905,9,3,1,81.443
201904,9,3,1,81.375
201903,9,3,1,81.367
201902,9,3,1,81.363
201901,9,3,1,81.103
201812,9,3,1,81.009
201811,9,3,1,81.196
201810,9,3,1,81.113
201809,9,3,1,81.138
201808,9,3,1,81.008
201807,9,3,1,80.977
201806,9,3,1,80.947
201805,9,3,1,80.85
201804,9,3,1,80.731
201803,9,3,1,80.593
201802,9,3,1,80.331
201801,9,3,1,80.047
201712,9,3,1,79.66
201711,9,3,1,79.539
201710,9,3,1,79.462
201709,9,3,1,79.464
201708,9,3,1,79.457
201707,9,3,1,79.455
201706,9,3,1,79.469
201705,9,3,1,79.478
201704,9,3,1,79.402
